0.264489796	New Point
0.653061224	New Point
1.033287982	New Point
1.417142857	44.4
1.802448980	45.1
2.199410431	45.2
2.582244898	45.3
2.978775510	45.4
3.350476190	46.1
3.724807256	46.2
4.111655329	46.3
4.491428571	1.1
4.888888889	1.2
5.263492063	1.3
5.657142857	1.4
6.039365079	2.1
6.417777778	2.2
6.808888889	2.3
7.179682540	2.4
7.537777778	3.1
7.936122449	3.2
8.300476190	3.3
8.670476190	3.4
9.052698413	4.1
9.450090703	4.2
9.817142857	4.3
10.197233560	4.4
10.569070295	5.1
10.973968254	5.2
11.346031746	5.3
11.725714286	5.4
12.116825397	6.1
12.504126984	6.2
12.868571429	6.3
13.236825397	6.4
13.624126984	7.1
14.008888889	7.2
14.382222222	7.3
14.744126984	7.4
15.131428571	8.1
15.522539683	8.2
15.893333333	8.3
16.262857143	8.4
16.648888889	9.1
17.034920635	9.2
17.410793651	9.3
17.793015873	9.4
18.186666667	10.1
18.575238095	10.2
18.956190476	10.3
19.333333333	10.4
19.713015873	11.1
20.074920635	11.2
20.463492063	11.3
20.841904762	11.4
21.229206349	12.1
21.607619048	12.2
21.992380952	12.3
22.344263039	12.4
22.718730159	13.1
23.094648526	13.2
23.479365079	13.3
23.850158730	13.4
24.229841270	14.1
24.598095238	14.2
24.979047619	14.3
25.358730159	14.4
25.757460317	15.1
26.135873016	15.2
26.523174603	15.3
26.902857143	15.4
27.297777778	16.1
27.687619048	16.2
28.067301587	16.3
28.430476190	16.4
28.831746032	17.1
29.227936508	17.2
29.606349206	17.3
29.978412698	17.4
30.364444444	18.1
30.746666667	18.2
31.136507937	18.3
31.508571429	18.4
31.898412698	19.1
32.292063492	19.2
32.676825397	19.3
33.059047619	19.4
33.426031746	20.1
33.817142857	20.2
34.180317460	20.3
34.577777778	20.4
34.981587302	21.1
35.362539683	21.2
35.743492063	21.3
36.121904762	21.4
36.499047619	22.1
36.893968254	22.2
37.264761905	22.3
37.646984127	22.4
38.013968254	23.1
38.393650794	23.2
38.792380952	23.3
39.169523810	23.4
39.556825397	24.1
39.931428571	24.2
40.307301587	24.3
40.692063492	24.4
41.080634921	25.1
41.467936508	25.2
41.855238095	25.3
42.240000000	25.4
42.617142857	26.1
42.981587302	26.2
43.368888889	26.3
43.752380952	26.4
44.126621315	27.1
44.519365079	27.2
44.887619048	27.3
45.259682540	27.4
45.639365079	28.1
46.015510204	28.2
46.384761905	28.3
46.772063492	28.4
47.175873016	29.1
47.545396825	29.2
47.922539683	29.3
48.299682540	29.4
48.690793651	30.1
49.065396825	30.2
49.460317460	30.3
49.828571429	30.4
50.220952381	31.1
50.600634921	31.2
50.973968254	31.3
51.382857143	31.4
51.762539683	32.1
52.132063492	32.2
52.528253968	32.3
52.905396825	32.4
53.290158730	33.1
53.667301587	33.2
54.049523810	33.3
54.440634921	33.4
54.824126984	34.1
55.208888889	34.2
55.605079365	34.3
55.974603175	34.4
56.350476190	35.1
56.753015873	35.2
57.125079365	35.3
57.502222222	35.4
57.869206349	36.1
58.253968254	36.2
58.627777778	36.3
58.991746032	36.4
59.398095238	37.1
59.775238095	37.2
60.144761905	37.3
60.548571429	37.4
60.934603175	38.1
61.323174603	38.2
61.696507937	38.3
62.080000000	38.4
62.463106576	39.1
62.848253968	39.2
63.235555556	39.3
63.613968254	39.4
63.986031746	40.1
64.368253968	40.2
64.750476190	40.3
65.140317460	40.4
65.504761905	41.1
65.908571429	41.2
66.271746032	41.3
66.627414966	41.4
67.017142857	42.1
67.404829932	42.2
67.790476190	42.3
68.162539683	42.4
68.535873016	43.1
68.913015873	43.2
69.301587302	43.3
69.704126984	43.4
70.082721088	44.1
70.464761905	44.2
70.848253968	44.3
