0.000000000	asdf
0.104489796	asdf
0.399092971	asdf
0.596462585	asdf
0.692244898	asdf
0.967981859	asdf
1.293061224	asdf
1.565895692	asdf
1.766167800	asdf
1.853242630	asdf
2.121723356	asdf
2.410521542	asdf
2.690612245	asdf
2.876371882	asdf
2.964897959	asdf
3.162267574	asdf
3.237732426	asdf
3.539591837	asdf
3.813877551	asdf
4.009795918	asdf
4.092517007	asdf
4.369705215	asdf
4.662857143	asdf
4.931337868	asdf
5.122902494	asdf
5.217233560	asdf
5.503129252	asdf
5.783219955	asdf
6.057505669	asdf
6.246167800	asdf
6.347755102	asdf
6.622040816	asdf
6.915192744	asdf
7.121269841	asdf
7.208344671	asdf
7.382494331	asdf
7.504399093	asdf
7.764172336	asdf
8.073287982	asdf
8.338866213	asdf
8.523174603	asdf
8.909206349	asdf
9.195102041	asdf
9.478095238	asdf
9.640634921	asdf
10.035374150	asdf
10.311111111	asdf
10.595555556	asdf
10.772607710	asdf
10.848072562	asdf
11.038185941	asdf
11.139773243	asdf
11.418412698	asdf
11.689795918	asdf
11.868299320	asdf
11.964081633	asdf
12.254331066	asdf
12.554739229	asdf
12.810158730	asdf
12.993015873	asdf
13.380498866	asdf
13.556099773	asdf
13.653333333	asdf
13.934875283	asdf
14.236734694	asdf
14.503764172	asdf
14.686621315	asdf
14.789659864	asdf
15.053786848	asdf
15.364353741	asdf
15.539954649	asdf
15.651700680	asdf
15.928888889	asdf
16.211882086	asdf
16.390385488	asdf
16.494875283	asdf
16.753197279	asdf
17.047800454	asdf
17.332244898	asdf
17.526712018	asdf
17.629750567	asdf
17.899682540	asdf
18.187029478	asdf
18.451156463	asdf
18.642721088	asdf
18.750113379	asdf
19.004081633	asdf
19.298684807	asdf
19.464126984	asdf
19.570068027	asdf
19.747120181	asdf
20.121541950	asdf
20.295691610	asdf
20.419047619	asdf
20.659954649	asdf
20.837006803	asdf
20.945850340	asdf
21.221587302	asdf
21.392834467	asdf
21.506031746	asdf
21.778866213	asdf
21.948662132	asdf
22.035736961	asdf
22.315827664	asdf
22.491428571	asdf
22.584308390	asdf
22.876009070	asdf
23.054512472	asdf
23.161904762	asdf
23.436190476	asdf
23.594376417	asdf
23.726439909	asdf
23.986213152	asdf
24.144399093	asdf
24.250340136	asdf
24.411428571	asdf
24.527528345	asdf
24.787301587	asdf
24.970158730	asdf
25.096417234	asdf
25.343129252	asdf
25.523083900	asdf
25.800272109	asdf
25.898956916	asdf
26.164535147	asdf
26.348843537	asdf
26.729070295	asdf
26.914829932	asdf
27.203628118	asdf
27.289251701	asdf
27.832018141	asdf
28.007619048	asdf
28.387845805	asdf
28.672290249	asdf
28.956734694	asdf
29.138140590	asdf
29.252789116	asdf
29.505306122	asdf
29.804263039	asdf
29.953741497	asdf
30.066938776	asdf
30.257052154	asdf
30.362993197	asdf
30.634376417	asdf
30.897052154	asdf
31.066848073	asdf
31.190204082	asdf
31.368707483	asdf
31.481904762	asdf
31.747482993	asdf
32.033378685	asdf
32.300408163	asdf
32.497777778	asdf
32.595011338	asdf
32.862040816	asdf
33.158095238	asdf
33.425124717	asdf
33.610884354	asdf
33.699410431	asdf
33.973696145	asdf
34.065124717	asdf
34.265396825	asdf
34.442448980	asdf
34.818321995	asdf
35.117278912	asdf
35.346575964	asdf
35.503310658	asdf
35.671655329	asdf
35.911111111	asdf
36.212970522	asdf
36.474195011	asdf
36.601904762	asdf
36.677369615	asdf
37.028571429	asdf
37.313015873	asdf
37.492970522	asdf
37.606167800	asdf
37.867392290	asdf
38.048798186	asdf
38.135873016	asdf
38.439183673	asdf
38.603174603	asdf
38.703310658	asdf
39.000816327	asdf
39.144489796	asdf
39.241723356	asdf
39.404263039	asdf
39.500045351	asdf
39.680000000	asdf
40.064580499	asdf
40.243083900	asdf
40.351927438	asdf
40.600090703	asdf
40.875827664	asdf
41.055782313	asdf
41.150113379	asdf
41.453424036	asdf
41.717551020	asdf
41.882993197	asdf
42.006349206	asdf
42.273378685	asdf
42.450430839	asdf
42.547664399	asdf
42.813242630	asdf
42.990294785	asdf
43.107845805	asdf
43.370521542	asdf
43.564988662	asdf
43.837823129	asdf
43.927800454	asdf
44.099047619	asdf
44.187573696	asdf
44.476371882	asdf
44.649070295	asdf
44.746303855	asdf
45.016235828	asdf
45.306485261	asdf
45.569160998	asdf
45.749115646	asdf
45.859410431	asdf
46.122086168	asdf
46.438458050	asdf
46.556009070	asdf
46.696780045	asdf
46.888344671	asdf
46.989931973	asdf
47.261315193	asdf
47.538503401	asdf
47.801179138	asdf
47.986938776	asdf
48.092879819	asdf
48.354104308	asdf
48.644353741	asdf
48.914285714	asdf
49.102947846	asdf
49.192925170	asdf
49.452698413	asdf
49.750204082	asdf
50.017233560	asdf
50.201541950	asdf
50.292970522	asdf
50.467120181	asdf
50.562902494	asdf
50.860408163	asdf
51.134693878	asdf
51.304489796	asdf
51.408979592	asdf
51.664399093	asdf
51.853061224	asdf
51.951746032	asdf
52.189750567	asdf
52.398730159	asdf
52.495963719	asdf
52.744126984	asdf
52.944399093	asdf
53.028571429	asdf
53.276734694	asdf
53.559727891	asdf
53.754195011	asdf
53.842721088	asdf
54.111201814	asdf
54.391292517	asdf
54.574149660	asdf
54.658321995	asdf
54.945668934	asdf
55.138684807	asdf
55.221405896	asdf
55.495691610	asdf
55.687256236	asdf
56.045714286	asdf
56.320000000	asdf
56.513015873	asdf
56.608798186	asdf
56.870022676	asdf
57.153015873	asdf
57.305396825	asdf
57.720453515	asdf
57.871383220	asdf
58.260317460	asdf
58.562176871	asdf
58.718911565	asdf
58.824852608	asdf
59.006258503	asdf
59.376326531	asdf
59.663673469	asdf
59.924897959	asdf
60.117913832	asdf
60.216598639	asdf
60.506848073	asdf
60.708571429	asdf
60.791292517	asdf
60.963990930	asdf
61.072834467	asdf
61.351473923	asdf
61.605442177	asdf
61.775238095	asdf
61.892789116	asdf
62.161269841	asdf
62.345578231	asdf
62.432653061	asdf
62.701133787	asdf
62.988480726	asdf
63.187301587	asdf
63.278730159	asdf
63.568979592	asdf
63.834557823	asdf
64.008707483	asdf
64.107392290	asdf
64.383129252	asdf
64.696598639	asdf
64.956371882	asdf
65.127619048	asdf
65.226303855	asdf
65.500589569	asdf
65.690702948	asdf
65.795192744	asdf
66.053514739	asdf
66.346666667	asdf
66.615147392	asdf
66.795102041	asdf
66.901043084	asdf
67.152108844	asdf
67.439455782	asdf
67.626666667	asdf
67.722448980	asdf
68.019954649	asdf
68.276825397	asdf
68.468390023	asdf
68.574331066	asdf
68.832653061	asdf
69.006802721	asdf
69.384126984	asdf
69.649705215	asdf
69.838367347	asdf
69.923990930	asdf
70.214240363	asdf
70.479818594	asdf
70.652517007	asdf
70.745396825	asdf
71.026938776	asdf
71.231564626	asdf
71.574058957	asdf
71.858503401	asdf
72.034104308	asdf
72.122630385	asdf
72.417233560	asdf
72.677006803	asdf
72.854058957	asdf
72.981768707	asdf
73.231383220	asdf
73.496961451	asdf
73.688526077	asdf
73.784308390	asdf
74.062947846	asdf
74.238548753	asdf
74.360453515	asdf
74.491065760	asdf
74.598458050	asdf
75.032380952	asdf
