0.288253968	New Point
0.742857143	DB
1.202539683	95.1
1.657142857	95.2
2.118095238	1.1
2.571428571	1.2
3.038730159	1.3
3.503492063	1.4
4.002494331	2.1
4.438095238	2.2
4.929024943	2.3
5.373968254	2.4
5.869206349	3.1
6.321269841	3.2
6.808888889	3.3
7.267913832	3.4
7.744761905	4.1
8.206394558	4.2
8.683174603	4.3
9.145396825	4.4
9.613968254	5.1
10.082539683	5.2
10.529523810	5.3
10.985396825	5.4
11.455238095	6.1
11.920000000	6.2
12.380952381	6.3
12.850793651	6.4
13.293832200	7.1
13.768888889	7.2
14.234965986	7.3
14.693333333	7.4
15.177142857	8.1
15.635555556	8.2
16.129319728	8.3
16.586666667	8.4
17.066666667	9.1
17.533968254	9.2
18.025691610	9.3
18.479160998	9.4
18.979637188	10.1
19.434965986	10.2
19.917460317	10.3
20.391088435	10.4
20.841904762	11.1
21.306666667	11.2
21.768888889	11.3
22.236190476	11.4
22.713650794	12.1
23.189841270	12.2
23.655873016	12.3
24.131156463	12.4
24.592131519	13.1
25.063038549	13.2
25.545510204	13.3
26.000181406	13.4
26.467800454	14.1
26.928253968	14.2
27.395555556	14.3
27.855238095	14.4
28.316190476	15.1
28.820317460	15.2
29.276190476	15.3
29.750113379	15.4
30.222222222	16.1
30.699682540	New Point
31.174603175	16.3
31.625396825	16.4
32.104126984	17.1
32.565986395	17.2
33.046349206	17.3
33.526349206	17.4
33.997460317	18.1
34.453333333	18.2
34.925714286	18.3
35.393015873	18.4
35.853968254	19.1
36.331428571	19.2
36.797460317	19.3
37.262585034	19.4
37.725714286	20.1
38.186666667	20.2
38.665986395	20.3
39.137777778	20.4
39.612698413	21.1
40.088888889	21.2
40.575238095	21.3
41.029841270	21.4
41.511111111	22.1
41.993945578	22.2
42.462222222	22.3
42.939682540	22.4
43.412063492	23.1
43.880634921	23.2
44.353015873	23.3
44.813968254	23.4
45.286349206	24.1
45.766349206	24.2
46.252698413	24.3
46.711111111	24.4
47.194920635	25.1
47.645714286	25.2
48.120634921	25.3
48.594285714	25.4
49.078095238	26.1
49.534829932	26.2
50.030476190	26.3
50.502857143	26.4
50.981587302	27.1
51.441269841	27.2
51.916190476	27.3
52.386031746	27.4
52.859682540	28.1
53.314285714	28.2
53.784126984	28.3
54.251428571	28.4
54.739047619	29.1
55.202539683	29.2
55.686349206	29.3
56.148571429	29.4
56.612063492	30.1
57.071746032	30.2
57.563174603	30.3
58.024126984	30.4
58.490158730	31.1
58.949841270	31.2
59.419682540	31.3
59.869206349	31.4
60.358095238	32.1
60.819047619	32.2
61.280000000	32.3
61.742222222	32.4
62.209523810	33.1
62.680748299	33.2
63.133605442	33.3
63.603809524	33.4
64.075464853	34.1
64.565374150	34.2
65.027482993	34.3
65.495283447	34.4
65.969342404	35.1
66.451723356	35.2
66.898140590	35.3
67.367845805	35.4
67.842902494	36.1
68.303945578	36.2
68.772018141	36.3
69.260770975	36.4
69.707755102	37.1
70.176009070	37.2
70.649614512	37.3
71.119818594	37.4
71.614693878	38.1
72.051519274	38.2
72.533219955	38.3
72.993378685	38.4
73.470839002	39.1
73.929433107	39.2
74.402539683	39.3
74.862585034	39.4
75.332789116	40.1
75.814603175	40.2
76.287709751	40.3
76.749206349	40.4
77.217959184	41.1
77.685260771	41.2
78.149659864	41.3
78.606802721	41.4
79.081360544	42.1
79.548662132	42.2
80.021768707	42.3
80.487619048	42.4
80.949727891	43.1
81.414444444	43.2
81.886780045	43.3
82.351020408	43.4
82.829931973	44.1
83.298684807	44.2
83.755827664	44.3
84.240544218	44.4
84.686077098	45.1
85.170793651	45.2
85.627936508	45.3
86.105850340	45.4
86.563922902	46.1
87.024036281	46.2
87.494285714	46.3
87.967346939	46.4
88.411428571	47.1
88.867687075	47.2
89.348934240	47.3
89.804625850	47.4
90.271927438	48.1
90.743582766	48.2
91.192018141	48.3
91.675283447	48.4
92.126621315	49.1
92.580022676	49.2
93.050340136	49.3
93.496802721	49.4
93.966802721	50.1
94.418140590	50.2
94.891247166	50.3
95.358548753	50.4
95.812789116	51.1
96.262675737	51.2
96.711111111	51.3
97.169705215	51.4
97.628299320	52.1
98.094149660	52.2
98.567256236	52.3
99.034557823	52.4
99.506213152	53.1
99.947392290	53.2
100.420498866	53.3
100.852970522	53.4
101.318820862	54.1
101.787573696	54.2
102.238911565	54.3
102.714920635	54.4
103.165850340	55.1
103.648072562	DB
104.106666667	55.3
104.581088435	55.4
105.044172336	56.1
105.488253968	56.2
105.952653061	56.3
106.411247166	56.4
106.879115646	57.1
107.348752834	57.2
107.808888889	57.3
108.239818594	57.4
108.698412698	58.1
109.187482993	58.2
109.647959184	58.3
110.110476190	58.4
110.580680272	59.1
111.044036281	59.2
111.515283447	59.3
111.981133787	59.4
112.455691610	60.1
112.925963719	60.2
113.406530612	60.3
113.847437642	60.4
114.336507937	61.1
114.790748299	61.2
115.274013605	61.3
115.726802721	61.4
116.198458050	62.1
116.684625850	62.2
117.154829932	62.3
117.625034014	62.4
118.085079365	63.1
118.568344671	63.2
119.045804989	63.3
119.498594104	63.4
119.981859410	64.1
120.456417234	64.2
120.932426304	64.3
121.386666667	64.4
121.869931973	65.1
122.337233560	65.2
122.804535147	65.3
123.270385488	65.4
123.728979592	66.1
124.202086168	66.2
124.680997732	66.3
125.157006803	66.4
125.634467120	67.1
126.106122449	67.2
126.583582766	67.3
127.047981859	67.4
127.519637188	68.1
128.015963719	68.2
128.481814059	68.3
128.927346939	68.4
129.414965986	69.1
129.886621315	69.2
130.337959184	69.3
130.808163265	69.4
131.260952381	70.1
131.713741497	70.2
132.170907029	70.3
132.627256236	70.4
133.085170068	71.1
133.559727891	71.2
134.019773243	71.3
134.495782313	71.4
134.939863946	72.1
135.430385488	72.2
135.871564626	72.3
136.333061224	72.4
136.787301587	73.1
137.215419501	73.2
137.734965986	73.3
138.190657596	73.4
138.653605442	74.1
139.102040816	74.2
139.569342404	74.3
140.043900227	74.4
140.522811791	75.1
140.997369615	75.2
141.470476190	75.3
141.945034014	75.4
142.403628118	76.1
142.872380952	76.2
143.329478458	76.3
143.799727891	76.4
144.258321995	77.1
144.714013605	77.2
145.188571429	77.3
145.647165533	77.4
146.114467120	78.1
146.567256236	78.2
147.041814059	78.3
147.494603175	78.4
147.954648526	79.1
148.397278912	79.2
148.852970522	79.3
149.318140590	79.4
149.760793651	80.1
150.246167800	80.2
150.700408163	80.3
151.174965986	80.4
151.646621315	81.1
152.093537415	81.2
152.568163265	81.3
