0.377142857	New Point
0.676734694	1.1
1.006984127	1.2
1.307936508	1.3
1.615238095	1.4
1.947936508	2.1
2.252698413	2.2
2.572698413	2.3
2.855873016	2.4
3.159365079	3.1
3.473015873	3.2
3.808253968	3.3
4.114285714	3.4
4.427936508	4.1
4.714920635	4.2
5.006984127	4.3
5.318095238	4.4
5.657142857	5.2
5.950476190	5.3
6.269206349	5.4
6.558730159	6.1
6.875986395	6.2
7.213968254	6.3
7.490793651	6.4
7.773968254	7.1
8.078730159	7.2
8.392380952	7.3
8.702222222	8.1
9.013333333	8.2
9.334603175	8.3
9.649523810	8.4
9.940317460	9.1
10.265396825	9.3
10.593015873	9.4
10.909206349	10.1
11.202539683	10.2
11.495873016	10.3
11.806984127	10.4
12.118095238	11.1
12.433015873	11.2
12.758095238	11.3
13.042539683	11.4
13.340952381	12.1
13.658412698	12.2
13.931428571	12.3
14.250158730	12.4
14.568888889	13.1
14.911746032	13.2
15.226666667	13.3
15.504761905	13.4
15.812063492	14.1
16.116825397	14.2
16.433015873	14.3
16.760634921	14.4
17.056507937	15.1
17.382857143	15.2
17.658412698	15.3
17.950476190	15.4
18.270476190	16.1
18.567619048	16.2
18.848253968	16.3
19.189841270	16.4
19.476825397	17.1
19.785396825	New Point
20.099047619	17.2
20.397460317	17.3
20.698412698	17.4
20.990476190	18.1
21.263492063	18.2
21.587301587	18.3
21.876825397	18.4
22.177777778	19.1
22.454603175	19.2
22.761904762	19.3
23.041269841	19.4
23.348571429	20.1
23.646984127	20.2
23.937777778	20.3
24.213333333	20.4
24.476190476	21.1
24.777142857	21.3
25.133968254	21.4
25.424761905	22.1
25.716825397	22.2
26.045782313	22.3
26.317460317	22.4
26.619682540	23.1
26.934603175	23.2
27.230476190	23.3
27.518730159	23.4
27.800634921	24.2
28.116825397	24.3
28.458412698	24.4
28.760634921	25.1
29.062857143	25.2
29.351111111	25.4
29.645714286	26.1
29.940317460	26.2
30.250158730	26.3
30.542222222	26.4
30.854603175	27.1
31.178412698	27.2
31.448888889	27.4
31.743492063	28.1
32.068571429	28.2
32.363174603	28.3
32.655238095	28.4
32.980317460	29.2
33.259682540	29.4
33.566984127	30.2
33.864126984	30.1
34.175238095	New Point
34.449523810	30.3
34.765714286	30.4
35.066666667	31.2
35.357460317	31.3
35.658730159	31.4
35.969523810	32.1
36.265396825	32.2
36.549841270	32.3
36.848253968	32.4
37.149206349	33.1
37.420952381	33.2
37.724444444	33.3
38.006349206	33.4
38.286984127	34.1
38.586666667	34.2
38.925714286	34.3
39.244444444	34.4
39.561904762	35.1
39.857777778	35.2
40.157460317	35.3
40.438095238	35.4
40.777142857	36.2
41.070476190	36.3
41.356190476	36.4
41.653333333	37.1
41.933832200	37.2
42.238730159	37.3
42.533333333	37.4
42.820317460	38.1
43.102222222	38.2
43.427301587	38.4
43.718095238	39.1
43.996190476	39.2
44.303492063	39.3
44.591746032	39.4
44.864761905	40.1
45.142857143	40.2
45.459047619	40.3
45.712607710	40.4
46.019047619	41.1
46.306031746	41.2
46.582857143	41.3
46.872380952	41.4
47.175873016	42.1
47.460317460	42.3
47.767619048	42.4
48.080000000	43.1
48.368253968	43.2
48.647619048	43.3
48.971428571	43.4
49.273650794	44.2
49.554285714	44.3
49.852834467	44.4
50.102675737	45.1
50.408888889	45.2
50.727619048	45.3
51.053968254	45.4
51.347301587	46.2
51.634285714	46.3
51.949206349	46.4
52.246349206	47.1
52.532063492	47.2
52.822857143	47.3
53.117460317	47.4
53.414603175	48.1
53.721904762	48.2
53.992380952	48.3
54.321292517	48.4
54.600634921	49.1
54.891428571	49.2
55.163174603	49.3
55.438730159	49.4
55.723174603	50.1
56.026666667	50.2
56.327619048	50.3
56.652698413	50.4
56.932063492	51.1
57.249523810	51.3
57.575873016	51.4
57.884444444	52.1
58.203174603	52.2
58.483809524	52.3
58.810158730	52.4
59.097142857	53.1
59.373968254	53.2
59.692698413	53.3
59.970793651	53.4
60.252698413	54.2
60.568888889	54.3
60.864761905	54.4
61.140317460	55.1
61.448888889	55.2
61.734603175	55.3
62.011428571	55.4
62.316190476	56.1
62.600634921	56.2
62.904444444	56.3
63.184761905	56.4
63.486984127	57.1
63.765079365	57.2
64.059682540	57.3
64.393650794	57.4
64.688253968	58.1
64.965079365	58.2
65.274920635	58.3
65.547936508	58.4
65.848888889	59.1
66.134603175	59.3
66.422857143	59.4
66.730158730	60.1
67.012063492	60.2
67.302857143	60.3
67.600000000	60.4
67.897142857	61.1
68.217142857	61.2
68.501587302	61.3
68.798730159	61.4
69.059047619	62.1
69.352380952	62.2
69.677460317	62.3
69.983492063	62.4
70.259047619	63.2
70.537142857	63.3
70.877460317	63.4
71.165714286	64.1
71.465396825	64.2
71.810793651	64.3
72.074920635	65.1
72.358095238	65.2
72.628571429	New Point
72.923174603	65.3
73.201269841	65.4
73.481904762	66.1
73.799365079	66.2
74.088888889	66.3
74.391111111	66.4
74.670476190	67.1
74.979047619	67.2
75.262222222	67.3
75.566984127	67.4
75.866666667	68.2
76.182857143	68.3
76.430476190	68.4
76.720000000	69.1
77.013333333	69.2
77.330793651	69.3
77.611428571	69.4
77.878095238	70.1
78.184126984	70.2
78.469841270	70.3
78.770793651	70.4
79.037460317	71.1
79.334603175	71.2
79.607619048	71.3
79.932698413	71.4
80.205714286	72.1
80.510476190	72.2
80.808888889	72.3
81.078095238	72.4
81.352380952	73.1
81.664761905	73.2
81.944126984	73.3
82.215873016	73.4
82.516825397	74.1
82.820317460	74.2
83.114920635	74.3
83.410793651	74.4
83.706666667	75.1
84.005079365	75.2
84.281904762	75.3
84.585396825	75.4
84.877460317	76.1
85.173333333	76.2
85.480634921	76.3
85.800634921	76.4
86.090158730	77.1
86.389841270	77.2
86.652698413	77.3
86.937142857	77.4
87.244444444	78.1
87.568639456	78.2
87.840000000	78.3
88.129523810	78.4
88.388571429	79.1
88.666666667	79.2
88.928253968	79.3
89.203809524	79.4
89.471746032	80.1
89.777777778	80.2
90.050793651	80.3
90.335238095	80.4
90.638730159	81.1
90.943492063	81.2
91.250317460	81.3
91.513605442	81.4
91.761269841	82.1
92.039365079	82.2
92.335238095	82.3
92.601904762	82.4
92.892698413	83.1
93.210158730	83.2
93.512380952	83.3
93.780317460	83.4
94.050793651	84.1
94.318798186	84.2
94.588117914	84.3
94.888888889	84.4
95.168458050	85.1
95.462857143	85.2
95.803174603	85.3
96.081269841	85.4
96.373333333	86.1
96.657777778	86.2
96.924444444	86.3
97.239365079	86.4
97.508571429	87.1
97.784126984	87.2
98.074920635	87.3
98.344126984	87.4
98.636190476	88.1
98.948571429	88.2
99.213968254	88.3
99.503492063	88.4
99.794285714	89.1
100.085079365	89.2
100.361904762	89.3
100.673015873	89.4
100.924444444	90.2
101.196190476	90.3
101.478095238	90.4
101.763809524	91.1
102.069841270	91.2
102.347936508	91.3
102.631111111	91.4
102.934943311	92.1
103.215238095	92.2
103.483174603	92.3
103.767619048	92.4
104.076190476	93.1
104.350476190	93.2
104.628571429	93.3
104.911746032	93.4
105.186031746	94.2
105.486984127	94.3
105.784126984	94.4
106.055873016	95.1
106.331428571	95.2
106.603174603	95.3
106.863492063	95.4
107.141587302	96.1
107.440000000	96.2
107.720634921	96.3
108.012698413	96.4
108.300952381	97.1
108.571428571	97.2
108.822857143	97.3
109.128888889	97.4
109.368888889	98.1
109.678730159	98.2
109.982222222	98.4
110.283174603	99.1
110.529523810	99.2
110.877324263	99.3
111.164625850	99.4
111.416077098	100.1
111.710521542	100.2
111.974739229	100.3
112.273106576	100.4
112.512698413	101.1
112.809931973	101.2
113.073854875	101.3
113.311746032	101.4
113.579682540	102.1
113.876825397	102.2
114.180317460	102.3
114.495238095	102.4
114.805079365	103.1
115.092063492	103.2
115.401904762	103.3
115.714285714	104.1
