0.273469388	asdf
0.542040816	asdf
0.804716553	asdf
1.066666667	asdf
1.322086168	asdf
1.580408163	asdf
1.847437642	asdf
2.114467120	asdf
2.369160998	1.1
2.633287982	1.2
2.892335601	1.3
3.176780045	1.4
3.419863946	2.1
3.690521542	2.2
3.947392290	2.3
4.203537415	2.4
4.479274376	3.1
4.740498866	3.2
4.996643991	3.3
5.263673469	3.4
5.513287982	4.1
5.771609977	4.2
6.031383220	4.3
6.281723356	4.4
6.543673469	5.1
6.817959184	5.2
7.069750567	5.3
7.336054422	5.4
7.585668934	6.1
7.846893424	6.2
8.105215420	6.3
8.379501134	6.4
8.638548753	7.1
8.893968254	7.2
9.153741497	7.3
9.413514739	7.4
9.688526077	8.1
9.943219955	8.2
10.197188209	8.3
10.450430839	8.4
10.706575964	9.1
10.977233560	9.2
11.242086168	9.3
11.498231293	9.4
11.752199546	10.1
12.016326531	10.2
12.282630385	10.3
12.543129252	10.4
12.809433107	11.1
13.065578231	11.2
13.325351474	11.3
13.587301587	11.4
13.855782313	12.1
14.124263039	12.2
14.372426304	12.3
14.644535147	12.4
14.892698413	13.1
15.151020408	13.2
15.420226757	13.3
15.690884354	13.4
15.947029478	14.1
16.216235828	14.2
16.478911565	14.3
16.743764172	14.4
17.008616780	15.1
17.261859410	15.2
17.528163265	15.3
17.779954649	15.4
18.037551020	16.1
18.305306122	16.2
18.573061224	16.3
18.841541950	16.4
19.099138322	17.1
19.369070295	17.2
19.626666667	17.3
19.884263039	17.4
20.145487528	18.1
20.411791383	18.2
20.664308390	18.3
20.915374150	18.4
21.180952381	19.1
21.431292517	19.2
21.697596372	19.3
21.942131519	19.4
22.200453515	20.1
22.479092971	20.2
22.735238095	20.3
23.005170068	20.4
23.247528345	21.1
23.515283447	21.2
23.769977324	21.3
24.054421769	21.4
24.315646259	22.1
24.576145125	22.2
24.836643991	22.3
25.092789116	22.4
25.362721088	23.1
25.629024943	23.2
25.890975057	23.3
26.147120181	23.4
26.406167800	24.1
26.681179138	24.2
26.942403628	24.3
27.205804989	24.4
27.463401361	25.1
27.724625850	25.2
27.999637188	25.3
28.244897959	25.4
28.517006803	26.1
28.778956916	26.2
29.040907029	26.3
29.275283447	26.4
29.552108844	27.1
29.820226757	27.2
30.051700680	27.3
30.312199546	27.4
30.606077098	28.1
30.889795918	28.2
