0.011609977	1.1
0.441904762	1.2
0.894693878	1.3
1.334421769	1.4
1.787936508	2.1
2.232018141	2.2
2.664489796	2.3
3.117278912	2.4
3.562653061	3.1
4.010680272	3.2
4.446099773	3.3
4.879138322	3.4
5.323174603	4.1
5.744013605	4.2
6.186666667	4.3
6.606077098	4.4
7.043446712	5.1
7.500045351	5.2
7.931065760	5.3
8.367891156	5.4
8.801814059	6.1
9.218571429	6.2
9.661632653	6.3
10.112312925	6.4
10.552970522	7.1
10.990294785	7.2
11.414240363	7.3
11.837823129	7.4
12.279002268	8.1
12.718730159	8.2
13.164897959	8.3
13.573514739	8.4
14.003083900	9.1
14.445850340	9.2
14.887278912	9.3
15.309637188	9.4
15.747573696	10.1
16.166258503	10.2
16.587755102	10.3
17.011519274	10.4
17.455283447	11.1
17.876054422	11.2
18.326054422	11.3
18.731247166	11.4
19.161541950	12.1
19.590385488	12.2
20.028662132	12.3
20.446621315	12.4
20.875850340	13.1
21.302857143	13.2
21.741700680	13.3
22.144580499	13.4
22.575600907	14.1
23.009523810	14.2
23.431836735	14.3
23.858503401	14.4
24.290975057	15.1
24.701678005	15.2
25.125442177	15.3
25.539047619	15.4
25.977233560	16.1
26.377142857	16.2
26.810340136	16.3
27.228299320	16.4
27.663673469	17.1
28.081632653	17.2
28.528616780	17.3
28.956734694	17.4
29.405170068	18.1
29.805260771	18.2
30.249795918	18.3
30.680045351	18.4
31.110204082	19.1
31.539229025	19.2
31.975328798	19.3
32.406349206	19.4
32.837369615	20.1
33.268390023	20.2
33.688934240	20.3
34.117823129	20.4
34.562131519	21.1
34.968435374	21.2
35.398820862	21.3
35.828390023	21.4
36.257959184	22.1
36.675918367	22.2
37.118798186	22.3
37.536507937	22.4
37.968095238	23.1
38.388276644	23.2
38.819410431	23.3
39.240997732	23.4
39.677256236	24.1
40.114240363	24.2
40.549455782	24.3
40.938231293	24.4
41.360544218	25.1
41.810068027	25.2
42.228390023	25.3
42.656507937	25.4
43.094784580	26.1
43.517097506	26.2
43.932154195	26.3
44.357369615	26.4
44.781133787	27.1
45.199092971	27.2
45.621405896	27.3
46.042267574	27.4
46.473287982	28.1
46.900816327	28.2
47.311836735	28.3
47.731519274	28.4
48.145102041	29.1
48.571791383	29.2
49.015873016	29.3
49.413356009	29.4
49.845192744	30.1
50.270498866	30.2
50.714716553	30.3
51.131111111	30.4
51.543469388	31.1
51.967414966	31.2
52.392018141	31.3
52.814693878	31.4
53.228276644	32.1
53.642517007	32.2
54.074535147	32.3
54.514648526	32.4
54.922902494	33.1
55.370884354	33.2
55.805555556	33.3
56.214058957	33.4
56.637823129	34.1
57.055873016	34.2
57.501088435	34.3
57.932698413	34.4
58.347936508	35.1
58.797278912	35.2
59.223650794	35.3
59.633197279	35.4
60.062766440	36.1
60.486530612	36.2
60.912018141	36.3
61.347120181	36.4
61.771111111	37.1
62.206485261	37.2
62.627006803	37.3
63.071315193	37.4
63.499773243	38.1
63.926258503	38.2
64.333786848	38.3
64.754648526	38.4
65.188571429	39.1
65.628480726	39.2
66.057868481	39.3
66.481632653	39.4
66.905396825	40.1
67.327120181	40.2
67.730907029	40.3
68.152902494	40.4
68.596099773	41.1
69.032925170	41.2
69.458140590	41.3
69.884807256	41.4
70.314580499	42.1
70.727981859	42.2
71.167709751	42.3
71.592925170	42.4
72.021043084	43.1
72.419727891	43.2
72.851791383	43.3
73.290884354	43.4
73.719206349	44.1
74.143764172	44.2
74.573197279	44.3
74.990294785	44.4
75.435827664	45.1
75.849433107	45.2
76.287709751	45.3
76.699863946	45.4
77.139591837	46.1
77.570612245	46.2
77.994376417	46.3
78.415238095	46.4
78.819501134	47.1
79.240634921	47.2
79.670000000	47.3
80.099523810	47.4
80.508594104	48.1
80.954172336	48.2
81.385941043	48.3
81.823469388	48.4
82.232040816	49.1
82.651836735	49.2
83.084535147	49.3
83.538140590	49.4
83.960453515	50.1
84.381315193	50.2
84.805079365	50.3
85.253514739	50.4
85.678730159	51.1
86.096689342	51.2
86.518684807	51.3
86.931292517	51.4
87.356371882	52.1
87.788843537	52.2
88.225668934	52.3
88.632018141	52.4
89.052879819	53.1
89.485986395	53.2
89.909795918	53.3
90.346190476	53.4
90.752653061	54.1
91.198095238	54.2
91.635487528	54.3
92.030839002	54.4
92.460408163	55.1
92.869659864	55.2
93.297777778	55.3
93.680907029	55.4
94.140952381	56.1
94.555487528	56.2
94.960907029	56.3
95.374943311	56.4
95.787845805	57.1
96.200272109	57.2
96.625487528	57.3
97.053605442	57.4
97.477256236	58.1
97.911269841	58.2
98.340861678	58.3
98.767528345	58.4
99.182766440	59.1
99.623492063	59.2
100.048979592	59.3
100.465487528	59.4
100.887800454	60.1
101.324625850	60.2
101.747823129	60.3
102.172675737	60.4
102.591564626	61.1
103.015328798	61.2
103.446349206	61.3
103.852698413	61.4
104.272108844	62.1
104.694421769	62.2
105.125192744	62.3
105.535487528	62.4
105.978775510	63.1
106.393832200	63.2
106.833560091	63.3
107.248730159	63.4
107.675283447	64.1
108.094693878	64.2
108.531519274	64.3
108.951247166	64.4
