0.001451247	asdf
0.355555556	asdf
0.467301587	asdf
0.631292517	asdf
0.756099773	asdf
0.914285714	asdf
1.311927438	asdf
1.584761905	asdf
1.761814059	asdf
1.811156463	asdf
1.909841270	asdf
2.316190476	asdf
2.503401361	asdf
2.715283447	asdf
2.883628118	asdf
3.102766440	asdf
3.266757370	asdf
3.420589569	asdf
3.681814059	asdf
4.257959184	asdf
4.548208617	asdf
4.691882086	asdf
4.809433107	asdf
4.940045351	asdf
5.127256236	asdf
5.256417234	asdf
5.408798186	asdf
5.552471655	asdf
5.693242630	asdf
5.820952381	asdf
6.786031746	asdf
6.925714286	asdf
7.010158730	asdf
7.094603175	asdf
7.220317460	asdf
7.504761905	asdf
7.739682540	asdf
7.940317460	asdf
8.077460317	asdf
8.789206349	asdf
9.079365079	asdf
9.200000000	asdf
9.354285714	asdf
9.480000000	asdf
9.617777778	asdf
9.764444444	asdf
9.901587302	asdf
10.061587302	asdf
10.197460317	asdf
10.307936508	asdf
10.459047619	asdf
10.514285714	asdf
10.594920635	asdf
10.718730159	asdf
10.873650794	asdf
11.028571429	asdf
11.172063492	asdf
11.311746032	asdf
11.443809524	asdf
11.707301587	asdf
11.985396825	asdf
12.156825397	asdf
12.259682540	asdf
12.552380952	asdf
12.723809524	asdf
12.833650794	asdf
13.096507937	asdf
13.361269841	asdf
13.689523810	asdf
13.867936508	asdf
13.973333333	asdf
14.125714286	asdf
14.540317460	asdf
14.741587302	asdf
14.972063492	asdf
15.260317460	asdf
15.547301587	asdf
15.628571429	asdf
15.734603175	asdf
15.826031746	asdf
15.924444444	asdf
16.095238095	asdf
16.208888889	asdf
16.382857143	asdf
16.477460317	asdf
16.652063492	asdf
16.765714286	asdf
16.966349206	asdf
17.217777778	asdf
17.765714286	asdf
17.892063492	asdf
18.055238095	asdf
18.166349206	asdf
18.453333333	asdf
19.193015873	asdf
19.467301587	asdf
19.581587302	asdf
19.684444444	asdf
19.804444444	asdf
20.034920635	asdf
20.300317460	asdf
20.440000000	asdf
20.525714286	asdf
20.609523810	asdf
20.664761905	asdf
20.869841270	asdf
21.119365079	asdf
21.245714286	asdf
21.320000000	asdf
21.403174603	asdf
21.496507937	asdf
21.677460317	asdf
21.781587302	asdf
21.932698413	asdf
22.069841270	asdf
22.220317460	asdf
22.365079365	asdf
22.640000000	asdf
22.773968254	asdf
22.896507937	asdf
23.033650794	asdf
23.158730159	asdf
23.310476190	asdf
23.440634921	asdf
23.586031746	asdf
23.704126984	asdf
23.851428571	asdf
23.993015873	asdf
24.121269841	asdf
24.270476190	asdf
24.413333333	asdf
24.537142857	asdf
24.699047619	asdf
24.788571429	asdf
24.965714286	asdf
25.071746032	asdf
25.239365079	asdf
25.525079365	asdf
25.652698413	asdf
25.812698413	asdf
25.925079365	asdf
26.080000000	asdf
26.203174603	asdf
26.349206349	asdf
26.563809524	asdf
26.629206349	asdf
26.725714286	asdf
27.169523810	asdf
27.282539683	asdf
27.366349206	asdf
27.461587302	asdf
27.547301587	asdf
27.726984127	asdf
27.849523810	asdf
27.923174603	asdf
28.017142857	asdf
28.113650794	asdf
28.285079365	asdf
28.409523810	asdf
28.624126984	asdf
28.686349206	asdf
28.864761905	asdf
28.991746032	asdf
29.221587302	asdf
29.420952381	asdf
29.686349206	asdf
29.962539683	asdf
30.160634921	asdf
30.218412698	asdf
30.262222222	asdf
30.360634921	asdf
30.516190476	asdf
30.633015873	asdf
30.790476190	asdf
30.911111111	asdf
31.081269841	asdf
31.227936508	asdf
31.347936508	asdf
31.500952381	asdf
31.640000000	asdf
31.915555556	asdf
33.034920635	asdf
33.343492063	asdf
33.448888889	asdf
33.546031746	asdf
33.610158730	asdf
33.706666667	asdf
33.782857143	asdf
33.889523810	asdf
33.978412698	asdf
34.067301587	asdf
34.158730159	asdf
34.236190476	asdf
34.380317460	asdf
34.443174603	asdf
34.490793651	asdf
34.545396825	asdf
34.714920635	asdf
34.836190476	asdf
34.914285714	asdf
35.012063492	asdf
35.610793651	asdf
35.750476190	asdf
35.826666667	asdf
35.953015873	asdf
36.102857143	asdf
36.211428571	asdf
36.351111111	asdf
36.478095238	asdf
36.627936508	asdf
36.764444444	asdf
36.919365079	asdf
37.039365079	asdf
37.204444444	asdf
37.340952381	asdf
37.490793651	asdf
37.603174603	asdf
